id,date,station,prcp,tobs
609,2011-10-27,USC00519397,0.0,77.0
610,2011-10-28,USC00519397,0.05,73.0
611,2011-10-29,USC00519397,0.01,76.0
612,2011-10-30,USC00519397,0.0,75.0
613,2011-10-31,USC00519397,0.03,76.0
614,2011-11-01,USC00519397,0.58,71.0
615,2011-11-02,USC00519397,0.28,77.0
616,2011-11-03,USC00519397,0.02,77.0
617,2011-11-04,USC00519397,0.01,75.0
618,2011-11-05,USC00519397,0.0,76.0
619,2011-11-06,USC00519397,0.0,77.0
620,2011-11-07,USC00519397,0.0,78.0
621,2011-11-08,USC00519397,0.0,76.0
622,2011-11-09,USC00519397,0.02,76.0
623,2011-11-10,USC00519397,0.0,76.0
624,2011-11-11,USC00519397,0.05,74.0
625,2011-11-12,USC00519397,0.0,75.0
626,2011-11-13,USC00519397,0.0,76.0
627,2011-11-14,USC00519397,0.0,73.0
628,2011-11-15,USC00519397,0.0,71.0
629,2011-11-16,USC00519397,0.0,75.0
630,2011-11-17,USC00519397,0.0,76.0
631,2011-11-18,USC00519397,0.0,78.0
632,2011-11-19,USC00519397,0.0,76.0
633,2011-11-20,USC00519397,0.0,75.0
634,2011-11-21,USC00519397,0.01,76.0
635,2011-11-22,USC00519397,0.02,73.0
636,2011-11-23,USC00519397,0.01,75.0
637,2011-11-24,USC00519397,0.0,73.0
638,2011-11-25,USC00519397,0.01,70.0
639,2011-11-26,USC00519397,0.02,75.0
640,2011-11-27,USC00519397,0.07,73.0
641,2011-11-28,USC00519397,0.0,72.0
642,2011-11-29,USC00519397,0.0,72.0
643,2011-11-30,USC00519397,0.02,66.0
644,2011-12-01,USC00519397,0.03,69.0
645,2011-12-02,USC00519397,0.08,68.0
646,2011-12-03,USC00519397,0.0,73.0
647,2011-12-04,USC00519397,0.0,74.0
648,2011-12-05,USC00519397,0.0,73.0
649,2011-12-06,USC00519397,0.0,73.0
650,2011-12-07,USC00519397,0.0,73.0
651,2011-12-08,USC00519397,0.0,73.0
652,2011-12-09,USC00519397,0.13,71.0
653,2011-12-10,USC00519397,0.07,73.0
654,2011-12-11,USC00519397,0.07,73.0
655,2011-12-12,USC00519397,0.08,77.0
656,2011-12-13,USC00519397,0.4,72.0
657,2011-12-14,USC00519397,0.7,71.0
658,2011-12-15,USC00519397,0.0,73.0
659,2011-12-16,USC00519397,0.01,70.0
660,2011-12-17,USC00519397,0.07,73.0
661,2011-12-18,USC00519397,0.02,69.0
662,2011-12-19,USC00519397,0.15,74.0
663,2011-12-20,USC00519397,0.02,72.0
664,2011-12-21,USC00519397,0.18,71.0
665,2011-12-22,USC00519397,0.03,72.0
666,2011-12-23,USC00519397,0.04,72.0
667,2011-12-24,USC00519397,0.1,70.0
668,2011-12-25,USC00519397,0.03,73.0
669,2011-12-26,USC00519397,0.0,73.0
670,2011-12-27,USC00519397,0.0,72.0
671,2011-12-28,USC00519397,0.0,73.0
672,2011-12-29,USC00519397,0.0,73.0
673,2011-12-30,USC00519397,0.0,72.0
674,2011-12-31,USC00519397,0.01,63.0
675,2012-01-01,USC00519397,0.0,63.0
676,2012-01-02,USC00519397,0.0,66.0
677,2012-01-03,USC00519397,0.0,66.0
678,2012-01-04,USC00519397,0.0,74.0
679,2012-01-06,USC00519397,0.0,71.0
680,2012-01-07,USC00519397,0.0,65.0
681,2012-01-08,USC00519397,0.0,61.0
682,2012-01-10,USC00519397,0.0,71.0
683,2012-01-11,USC00519397,0.0,65.0
684,2012-01-12,USC00519397,0.0,66.0
685,2012-01-14,USC00519397,0.0,61.0
686,2012-01-15,USC00519397,0.0,74.0
687,2012-01-16,USC00519397,0.04,75.0
688,2012-01-17,USC00519397,0.0,75.0
689,2012-01-18,USC00519397,0.0,75.0
690,2012-01-19,USC00519397,0.02,68.0
691,2012-01-20,USC00519397,0.0,73.0
692,2012-01-21,USC00519397,0.0,74.0
693,2012-01-22,USC00519397,0.0,74.0
694,2012-01-23,USC00519397,0.0,67.0
695,2012-01-24,USC00519397,0.0,66.0
696,2012-01-25,USC00519397,0.0,69.0
697,2012-01-26,USC00519397,0.0,74.0
698,2012-01-27,USC00519397,0.04,68.0
699,2012-01-28,USC00519397,0.03,72.0
700,2012-01-29,USC00519397,1.03,72.0
701,2012-01-30,USC00519397,0.01,71.0
702,2012-01-31,USC00519397,0.0,71.0
703,2012-02-01,USC00519397,0.0,66.0
704,2012-02-02,USC00519397,0.0,72.0
705,2012-02-03,USC00519397,0.0,63.0
706,2012-02-04,USC00519397,0.0,65.0
707,2012-02-05,USC00519397,0.0,69.0
708,2012-02-06,USC00519397,0.0,71.0
709,2012-02-07,USC00519397,0.37,71.0
710,2012-02-08,USC00519397,0.28,65.0
711,2012-02-09,USC00519397,0.01,61.0
712,2012-02-10,USC00519397,0.0,71.0
713,2012-02-11,USC00519397,0.0,72.0
714,2012-02-12,USC00519397,0.0,72.0
715,2012-02-13,USC00519397,0.04,72.0
716,2012-02-14,USC00519397,0.01,65.0
717,2012-02-15,USC00519397,0.0,66.0
718,2012-02-16,USC00519397,0.0,73.0
719,2012-02-17,USC00519397,0.0,73.0
720,2012-02-18,USC00519397,0.04,71.0
721,2012-02-19,USC00519397,0.01,72.0
722,2012-02-20,USC00519397,0.0,73.0
723,2012-02-21,USC00519397,0.0,72.0
724,2012-02-22,USC00519397,0.0,73.0
725,2012-02-23,USC00519397,0.0,77.0
726,2012-02-24,USC00519397,0.0,67.0
727,2012-02-25,USC00519397,0.0,69.0
728,2012-02-26,USC00519397,0.05,73.0
729,2012-02-27,USC00519397,0.06,72.0
730,2012-02-28,USC00519397,0.0,73.0
731,2012-02-29,USC00519397,0.0,74.0
732,2012-03-01,USC00519397,0.06,73.0
733,2012-03-02,USC00519397,0.0,67.0
734,2012-03-03,USC00519397,0.03,71.0
735,2012-03-04,USC00519397,0.01,72.0
736,2012-03-05,USC00519397,1.08,67.0
737,2012-03-06,USC00519397,4.0,69.0
738,2012-03-07,USC00519397,2.42,67.0
739,2012-03-08,USC00519397,0.02,69.0
740,2012-03-09,USC00519397,0.19,66.0
741,2012-03-10,USC00519397,0.06,73.0
742,2012-03-11,USC00519397,0.0,74.0
743,2012-03-12,USC00519397,0.03,71.0
744,2012-03-13,USC00519397,0.0,72.0
745,2012-03-14,USC00519397,0.0,73.0
746,2012-03-15,USC00519397,0.0,71.0
747,2012-03-16,USC00519397,0.05,72.0
748,2012-03-17,USC00519397,0.0,73.0
749,2012-03-18,USC00519397,0.0,72.0
750,2012-03-19,USC00519397,0.0,73.0
751,2012-03-20,USC00519397,0.0,69.0
752,2012-03-21,USC00519397,0.0,73.0
753,2012-03-22,USC00519397,0.03,74.0
754,2012-03-23,USC00519397,0.01,72.0
755,2012-03-24,USC00519397,0.0,74.0
756,2012-03-25,USC00519397,0.0,74.0
757,2012-03-26,USC00519397,0.11,72.0
758,2012-03-27,USC00519397,0.03,70.0
759,2012-03-28,USC00519397,0.02,71.0
760,2012-03-29,USC00519397,0.0,72.0
761,2012-03-30,USC00519397,0.0,73.0
762,2012-03-31,USC00519397,0.0,74.0
763,2012-04-01,USC00519397,0.0,73.0
764,2012-04-02,USC00519397,0.0,74.0
765,2012-04-03,USC00519397,0.0,75.0
766,2012-04-04,USC00519397,0.0,74.0
767,2012-04-05,USC00519397,0.19,74.0
768,2012-04-06,USC00519397,0.0,74.0
769,2012-04-07,USC00519397,0.03,74.0
770,2012-04-08,USC00519397,0.0,74.0
771,2012-04-09,USC00519397,0.07,72.0
772,2012-04-10,USC00519397,0.05,69.0
773,2012-04-11,USC00519397,0.06,71.0
774,2012-04-12,USC00519397,0.0,70.0
775,2012-04-13,USC00519397,0.03,71.0
776,2012-04-14,USC00519397,0.0,70.0
777,2012-04-15,USC00519397,0.01,75.0
778,2012-04-16,USC00519397,0.01,75.0
779,2012-04-17,USC00519397,0.0,75.0
780,2012-04-18,USC00519397,0.0,75.0
781,2012-04-19,USC00519397,0.0,75.0
782,2012-04-20,USC00519397,0.0,75.0
783,2012-04-21,USC00519397,0.01,74.0
784,2012-04-22,USC00519397,0.04,69.0
785,2012-04-23,USC00519397,0.03,73.0
786,2012-04-24,USC00519397,0.0,73.0
787,2012-04-25,USC00519397,0.0,75.0
788,2012-04-26,USC00519397,0.0,74.0
789,2012-04-27,USC00519397,0.0,75.0
790,2012-04-28,USC00519397,0.0,76.0
791,2012-04-29,USC00519397,0.0,75.0
792,2012-04-30,USC00519397,0.0,75.0
793,2012-05-01,USC00519397,0.0,75.0
794,2012-05-02,USC00519397,0.0,75.0
795,2012-05-03,USC00519397,0.0,75.0
796,2012-05-04,USC00519397,0.0,75.0
797,2012-05-05,USC00519397,0.04,74.0
798,2012-05-06,USC00519397,0.0,75.0
799,2012-05-07,USC00519397,0.0,74.0
800,2012-05-08,USC00519397,0.0,75.0
801,2012-05-09,USC00519397,0.0,74.0
802,2012-05-10,USC00519397,0.0,74.0
803,2012-05-11,USC00519397,0.0,75.0
804,2012-05-12,USC00519397,0.0,75.0
805,2012-05-13,USC00519397,0.0,72.0
806,2012-05-14,USC00519397,0.0,74.0
807,2012-05-15,USC00519397,0.0,74.0
808,2012-05-16,USC00519397,0.0,75.0
809,2012-05-17,USC00519397,0.0,76.0
810,2012-05-18,USC00519397,0.0,77.0
811,2012-05-19,USC00519397,0.0,77.0
812,2012-05-20,USC00519397,0.0,77.0
813,2012-05-21,USC00519397,0.0,76.0
814,2012-05-22,USC00519397,0.0,77.0
815,2012-05-23,USC00519397,0.0,76.0
816,2012-05-24,USC00519397,0.0,78.0
817,2012-05-25,USC00519397,0.0,77.0
818,2012-05-26,USC00519397,0.0,76.0
819,2012-05-27,USC00519397,0.0,76.0
820,2012-05-28,USC00519397,0.0,77.0
821,2012-05-29,USC00519397,0.0,76.0
822,2012-05-30,USC00519397,0.0,76.0
823,2012-05-31,USC00519397,0.01,73.0
824,2012-06-01,USC00519397,0.02,76.0
825,2012-06-02,USC00519397,0.02,76.0
826,2012-06-03,USC00519397,0.0,75.0
827,2012-06-04,USC00519397,0.0,77.0
828,2012-06-05,USC00519397,0.0,77.0
829,2012-06-06,USC00519397,0.0,76.0
830,2012-06-07,USC00519397,0.0,78.0
831,2012-06-08,USC00519397,,77.0
832,2012-06-09,USC00519397,,76.0
833,2012-06-10,USC00519397,0.0,77.0
834,2012-06-11,USC00519397,0.0,76.0
835,2012-06-12,USC00519397,0.0,76.0
836,2012-06-13,USC00519397,0.0,77.0
837,2012-06-14,USC00519397,0.0,77.0
838,2012-06-15,USC00519397,0.0,78.0
839,2012-06-16,USC00519397,0.0,77.0
840,2012-06-17,USC00519397,0.0,77.0
841,2012-06-18,USC00519397,0.0,77.0
842,2012-06-19,USC00519397,0.0,76.0
843,2012-06-20,USC00519397,0.0,75.0
844,2012-06-21,USC00519397,0.0,76.0
845,2012-06-22,USC00519397,0.0,76.0
846,2012-06-23,USC00519397,0.0,77.0
847,2012-06-24,USC00519397,0.0,76.0
848,2012-06-25,USC00519397,0.03,73.0
849,2012-06-26,USC00519397,0.15,73.0
850,2012-06-27,USC00519397,0.01,75.0
851,2012-06-28,USC00519397,0.0,77.0
852,2012-06-29,USC00519397,0.05,76.0
853,2012-06-30,USC00519397,0.0,77.0
854,2012-07-01,USC00519397,0.0,76.0
855,2012-07-02,USC00519397,0.0,77.0
856,2012-07-03,USC00519397,0.04,74.0
857,2012-07-04,USC00519397,0.01,77.0
858,2012-07-05,USC00519397,0.03,77.0
859,2012-07-06,USC00519397,0.0,78.0
860,2012-07-07,USC00519397,0.04,76.0
861,2012-07-08,USC00519397,0.0,77.0
862,2012-07-09,USC00519397,,77.0
863,2012-07-10,USC00519397,0.0,76.0
864,2012-07-11,USC00519397,0.0,76.0
865,2012-07-12,USC00519397,0.0,76.0
866,2012-07-13,USC00519397,0.0,77.0
867,2012-07-14,USC00519397,0.0,78.0
868,2012-07-15,USC00519397,0.0,77.0
869,2012-07-16,USC00519397,0.01,78.0
870,2012-07-17,USC00519397,0.0,78.0
871,2012-07-18,USC00519397,0.0,78.0
872,2012-07-19,USC00519397,0.0,75.0
873,2012-07-20,USC00519397,0.0,77.0
874,2012-07-21,USC00519397,0.0,76.0
875,2012-07-22,USC00519397,0.0,76.0
876,2012-07-23,USC00519397,0.0,79.0
877,2012-07-24,USC00519397,0.0,77.0
878,2012-07-25,USC00519397,0.0,77.0
879,2012-07-26,USC00519397,0.02,77.0
880,2012-07-27,USC00519397,0.0,77.0
881,2012-07-28,USC00519397,0.0,77.0
882,2012-07-29,USC00519397,0.01,73.0
883,2012-07-30,USC00519397,0.01,78.0
884,2012-07-31,USC00519397,0.0,78.0
885,2012-08-01,USC00519397,0.0,79.0
886,2012-08-02,USC00519397,0.0,78.0
887,2012-08-03,USC00519397,0.0,78.0
888,2012-08-04,USC00519397,0.0,78.0
889,2012-08-05,USC00519397,0.0,78.0
890,2012-08-06,USC00519397,0.0,77.0
891,2012-08-07,USC00519397,0.0,77.0
892,2012-08-08,USC00519397,0.02,78.0
893,2012-08-09,USC00519397,0.0,78.0
894,2012-08-10,USC00519397,0.0,76.0
895,2012-08-11,USC00519397,0.0,75.0
896,2012-08-12,USC00519397,0.0,78.0
897,2012-08-13,USC00519397,0.0,78.0
898,2012-08-14,USC00519397,0.0,77.0
899,2012-08-15,USC00519397,0.01,79.0
900,2012-08-16,USC00519397,0.0,78.0
901,2012-08-17,USC00519397,0.0,78.0
902,2012-08-18,USC00519397,,77.0
903,2012-08-19,USC00519397,,76.0
904,2012-08-20,USC00519397,0.0,79.0
905,2012-08-21,USC00519397,0.0,77.0
906,2012-08-22,USC00519397,0.03,77.0
907,2012-08-23,USC00519397,0.0,78.0
908,2012-08-24,USC00519397,0.0,78.0
909,2012-08-25,USC00519397,0.0,78.0
910,2012-08-26,USC00519397,0.0,78.0
911,2012-08-27,USC00519397,0.02,73.0
912,2012-08-28,USC00519397,1.0,75.0
913,2012-08-29,USC00519397,0.02,78.0
914,2012-08-30,USC00519397,0.04,78.0
915,2012-08-31,USC00519397,0.0,78.0
916,2012-09-01,USC00519397,0.01,77.0
917,2012-09-02,USC00519397,0.04,76.0
918,2012-09-03,USC00519397,0.06,77.0
919,2012-09-04,USC00519397,0.0,77.0
920,2012-09-05,USC00519397,0.01,75.0
921,2012-09-06,USC00519397,0.04,77.0
922,2012-09-07,USC00519397,0.0,75.0
923,2012-09-08,USC00519397,0.06,78.0
924,2012-09-09,USC00519397,0.0,76.0
925,2012-09-10,USC00519397,0.0,77.0
926,2012-09-11,USC00519397,0.0,77.0
927,2012-09-12,USC00519397,0.02,76.0
928,2012-09-13,USC00519397,0.05,76.0
929,2012-09-14,USC00519397,0.04,78.0
930,2012-09-15,USC00519397,0.0,78.0
931,2012-09-16,USC00519397,0.0,77.0
932,2012-09-17,USC00519397,0.0,78.0
933,2012-09-18,USC00519397,0.06,71.0
934,2012-09-19,USC00519397,0.0,74.0
935,2012-09-20,USC00519397,0.07,76.0
936,2012-09-21,USC00519397,0.08,77.0
937,2012-09-22,USC00519397,0.0,77.0
938,2012-09-23,USC00519397,0.04,76.0
939,2012-09-24,USC00519397,0.0,77.0
940,2012-09-25,USC00519397,0.0,76.0
941,2012-09-26,USC00519397,0.01,76.0
942,2012-09-27,USC00519397,0.02,78.0
943,2012-09-28,USC00519397,0.0,78.0
944,2012-09-29,USC00519397,0.0,77.0
945,2012-09-30,USC00519397,0.02,75.0
946,2012-10-01,USC00519397,0.0,78.0
947,2012-10-02,USC00519397,0.0,74.0
948,2012-10-03,USC00519397,0.0,75.0
949,2012-10-04,USC00519397,0.0,77.0
950,2012-10-05,USC00519397,0.0,73.0
951,2012-10-06,USC00519397,0.03,73.0
952,2012-10-07,USC00519397,0.0,76.0
953,2012-10-08,USC00519397,0.0,78.0
954,2012-10-09,USC00519397,0.0,75.0
955,2012-10-10,USC00519397,0.0,75.0
956,2012-10-11,USC00519397,0.0,80.0
957,2012-10-12,USC00519397,0.0,78.0
958,2012-10-13,USC00519397,0.0,79.0
959,2012-10-14,USC00519397,0.0,78.0
960,2012-10-15,USC00519397,0.02,78.0
961,2012-10-16,USC00519397,0.0,77.0
962,2012-10-17,USC00519397,0.0,72.0
963,2012-10-18,USC00519397,0.0,75.0
964,2012-10-19,USC00519397,0.0,77.0
965,2012-10-20,USC00519397,0.0,78.0
966,2012-10-21,USC00519397,0.0,77.0
967,2012-10-22,USC00519397,0.0,76.0
968,2012-10-23,USC00519397,0.0,78.0
969,2012-10-24,USC00519397,0.0,78.0
970,2012-10-25,USC00519397,0.0,76.0
971,2012-10-26,USC00519397,0.0,76.0
972,2012-10-27,USC00519397,0.0,74.0
973,2012-10-28,USC00519397,0.02,77.0
974,2012-10-29,USC00519397,0.04,77.0
975,2012-10-30,USC00519397,0.0,76.0
976,2012-10-31,USC00519397,0.02,78.0
977,2012-11-01,USC00519397,0.0,71.0
978,2012-11-02,USC00519397,0.0,70.0
979,2012-11-03,USC00519397,0.0,74.0
980,2012-11-04,USC00519397,0.0,71.0
981,2012-11-05,USC00519397,0.0,69.0
982,2012-11-06,USC00519397,0.0,76.0
983,2012-11-07,USC00519397,0.0,77.0
984,2012-11-08,USC00519397,0.0,77.0
985,2012-11-09,USC00519397,0.03,76.0
986,2012-11-10,USC00519397,0.0,75.0
987,2012-11-11,USC00519397,0.0,76.0
988,2012-11-12,USC00519397,0.0,77.0
989,2012-11-13,USC00519397,0.06,77.0
990,2012-11-14,USC00519397,0.0,77.0
991,2012-11-15,USC00519397,0.08,75.0
992,2012-11-16,USC00519397,0.03,73.0
993,2012-11-17,USC00519397,0.01,74.0
994,2012-11-18,USC00519397,0.03,76.0
995,2012-11-19,USC00519397,0.0,75.0
996,2012-11-20,USC00519397,0.0,75.0
997,2012-11-21,USC00519397,0.0,71.0
998,2012-11-22,USC00519397,0.0,69.0
999,2012-11-23,USC00519397,0.0,71.0
1000,2012-11-24,USC00519397,0.02,69.0
1001,2012-11-25,USC00519397,0.0,74.0
1002,2012-11-26,USC00519397,0.06,72.0
1003,2012-11-27,USC00519397,0.0,74.0
1004,2012-11-28,USC00519397,0.0,65.0
1005,2012-11-29,USC00519397,0.0,67.0
1006,2012-11-30,USC00519397,0.0,65.0
1007,2012-12-01,USC00519397,0.0,65.0
1008,2012-12-02,USC00519397,0.0,71.0
1009,2012-12-03,USC00519397,0.0,76.0
1010,2012-12-04,USC00519397,0.2,70.0
1011,2012-12-05,USC00519397,0.01,76.0
1012,2012-12-06,USC00519397,,69.0
1013,2012-12-07,USC00519397,,69.0
1014,2012-12-08,USC00519397,0.0,69.0
1015,2012-12-09,USC00519397,0.0,74.0
1016,2012-12-10,USC00519397,0.0,76.0
1017,2012-12-11,USC00519397,0.0,74.0
1018,2012-12-12,USC00519397,0.0,73.0
1019,2012-12-13,USC00519397,0.14,73.0
1020,2012-12-14,USC00519397,0.09,74.0
1021,2012-12-15,USC00519397,0.01,73.0
1022,2012-12-16,USC00519397,0.02,73.0
1023,2012-12-17,USC00519397,0.02,73.0
1024,2012-12-18,USC00519397,0.12,74.0
1025,2012-12-19,USC00519397,0.0,74.0
1026,2012-12-20,USC00519397,0.1,71.0
1027,2012-12-21,USC00519397,0.0,73.0
1028,2012-12-22,USC00519397,0.0,72.0
1029,2012-12-23,USC00519397,0.0,64.0
1030,2012-12-24,USC00519397,0.0,66.0
1031,2012-12-26,USC00519397,0.03,73.0
1032,2012-12-27,USC00519397,0.0,72.0
1033,2012-12-28,USC00519397,0.0,65.0
1034,2012-12-29,USC00519397,0.0,64.0
1035,2012-12-30,USC00519397,0.0,69.0
1036,2012-12-31,USC00519397,0.04,68.0
1037,2013-01-01,USC00519397,0.02,71.0
1038,2013-01-02,USC00519397,0.13,71.0
1039,2013-01-03,USC00519397,0.23,69.0
1040,2013-01-04,USC00519397,0.04,72.0
1041,2013-01-05,USC00519397,0.03,72.0
1042,2013-01-06,USC00519397,0.04,73.0
1043,2013-01-07,USC00519397,0.04,72.0
1044,2013-01-08,USC00519397,0.0,72.0
1045,2013-01-09,USC00519397,0.09,71.0
1046,2013-01-10,USC00519397,,72.0
1047,2013-01-11,USC00519397,,72.0
1048,2013-01-12,USC00519397,0.0,70.0
1049,2013-01-13,USC00519397,0.0,68.0
1050,2013-01-14,USC00519397,0.0,74.0
1051,2013-01-15,USC00519397,0.4,63.0
1052,2013-01-16,USC00519397,0.0,58.0
1053,2013-01-17,USC00519397,0.0,62.0
1054,2013-01-18,USC00519397,0.0,60.0
1055,2013-01-19,USC00519397,0.0,60.0
1056,2013-01-20,USC00519397,0.0,67.0
1057,2013-01-21,USC00519397,0.0,71.0
1058,2013-01-22,USC00519397,0.0,70.0
1059,2013-01-23,USC00519397,0.0,71.0
1060,2013-01-24,USC00519397,0.14,68.0
1061,2013-01-25,USC00519397,0.43,64.0
1062,2013-01-26,USC00519397,0.0,65.0
1063,2013-01-27,USC00519397,0.0,73.0
1064,2013-01-28,USC00519397,1.13,66.0
1065,2013-01-29,USC00519397,0.04,68.0
1066,2013-01-30,USC00519397,0.0,64.0
1067,2013-01-31,USC00519397,0.0,71.0
1068,2013-02-01,USC00519397,0.0,71.0
1069,2013-02-02,USC00519397,0.0,72.0
1070,2013-02-03,USC00519397,0.0,67.0
1071,2013-02-04,USC00519397,0.0,71.0
1072,2013-02-05,USC00519397,0.0,71.0
1073,2013-02-06,USC00519397,0.04,70.0
1074,2013-02-07,USC00519397,0.04,71.0
1075,2013-02-08,USC00519397,0.0,72.0
1076,2013-02-09,USC00519397,0.01,67.0
1077,2013-02-10,USC00519397,0.0,72.0
1078,2013-02-11,USC00519397,0.0,70.0
1079,2013-02-12,USC00519397,0.0,70.0
1080,2013-02-13,USC00519397,0.0,69.0
1081,2013-02-14,USC00519397,0.0,69.0
1082,2013-02-15,USC00519397,0.0,71.0
1083,2013-02-16,USC00519397,0.0,71.0
1084,2013-02-17,USC00519397,0.0,71.0
1085,2013-02-18,USC00519397,0.0,71.0
1086,2013-02-19,USC00519397,0.09,71.0
1087,2013-02-20,USC00519397,0.09,71.0
1088,2013-02-21,USC00519397,0.07,71.0
1089,2013-02-22,USC00519397,0.31,72.0
1090,2013-02-23,USC00519397,0.15,71.0
1091,2013-02-24,USC00519397,0.04,71.0
1092,2013-02-25,USC00519397,0.0,71.0
1093,2013-02-26,USC00519397,0.01,71.0
1094,2013-02-27,USC00519397,0.03,71.0
1095,2013-02-28,USC00519397,0.0,72.0
1096,2013-03-01,USC00519397,0.0,71.0
1097,2013-03-02,USC00519397,0.0,72.0
1098,2013-03-03,USC00519397,0.0,72.0
1099,2013-03-04,USC00519397,0.0,70.0
1100,2013-03-05,USC00519397,0.0,71.0
1101,2013-03-06,USC00519397,0.0,71.0
1102,2013-03-07,USC00519397,0.0,65.0
1103,2013-03-08,USC00519397,0.0,64.0
1104,2013-03-09,USC00519397,0.02,73.0
1105,2013-03-10,USC00519397,1.29,68.0
1106,2013-03-11,USC00519397,0.8,63.0
1107,2013-03-12,USC00519397,0.01,66.0
1108,2013-03-13,USC00519397,0.0,63.0
1109,2013-03-14,USC00519397,0.0,66.0
1110,2013-03-15,USC00519397,0.0,64.0
1111,2013-03-16,USC00519397,0.0,69.0
1112,2013-03-17,USC00519397,0.0,62.0
1113,2013-03-18,USC00519397,0.0,64.0
1114,2013-03-19,USC00519397,0.0,66.0
1115,2013-03-20,USC00519397,0.0,69.0
1116,2013-03-21,USC00519397,0.0,71.0
1117,2013-03-22,USC00519397,0.0,74.0
1118,2013-03-23,USC00519397,0.02,72.0
1119,2013-03-24,USC00519397,0.0,71.0
1120,2013-03-25,USC00519397,0.32,68.0
1121,2013-03-26,USC00519397,0.0,69.0
1122,2013-03-27,USC00519397,0.0,71.0
1123,2013-03-28,USC00519397,0.3,72.0
1124,2013-03-29,USC00519397,0.06,70.0
1125,2013-03-30,USC00519397,0.01,70.0
1126,2013-03-31,USC00519397,0.25,64.0
1127,2013-04-01,USC00519397,0.0,63.0
1128,2013-04-02,USC00519397,0.0,61.0
1129,2013-04-03,USC00519397,0.0,67.0
1130,2013-04-04,USC00519397,0.0,68.0
1131,2013-04-05,USC00519397,0.0,73.0
1132,2013-04-06,USC00519397,0.03,74.0
1133,2013-04-07,USC00519397,0.0,71.0
1134,2013-04-08,USC00519397,0.0,74.0
1135,2013-04-09,USC00519397,0.0,74.0
1136,2013-04-10,USC00519397,0.0,74.0
1137,2013-04-11,USC00519397,0.01,77.0
1138,2013-04-12,USC00519397,0.0,75.0
1139,2013-04-13,USC00519397,0.0,75.0
1140,2013-04-14,USC00519397,0.0,76.0
1141,2013-04-15,USC00519397,0.8,72.0
1142,2013-04-16,USC00519397,0.08,70.0
1143,2013-04-17,USC00519397,0.0,77.0
1144,2013-04-18,USC00519397,0.0,75.0
1145,2013-04-19,USC00519397,0.01,75.0
1146,2013-04-20,USC00519397,0.0,74.0
1147,2013-04-21,USC00519397,0.0,73.0
1148,2013-04-22,USC00519397,0.05,73.0
1149,2013-04-23,USC00519397,0.01,76.0
1150,2013-04-24,USC00519397,0.55,70.0
1151,2013-04-25,USC00519397,0.01,76.0
1152,2013-04-26,USC00519397,0.0,76.0
1153,2013-04-27,USC00519397,0.0,74.0
1154,2013-04-28,USC00519397,0.0,72.0
1155,2013-04-29,USC00519397,0.0,76.0
1156,2013-04-30,USC00519397,0.0,74.0
1157,2013-05-01,USC00519397,0.0,78.0
1158,2013-05-02,USC00519397,0.0,75.0
1159,2013-05-03,USC00519397,0.0,84.0
1160,2013-05-04,USC00519397,0.14,69.0
1161,2013-05-05,USC00519397,0.12,69.0
1162,2013-05-06,USC00519397,0.09,75.0
1163,2013-05-07,USC00519397,0.0,72.0
1164,2013-05-08,USC00519397,0.0,73.0
1165,2013-05-09,USC00519397,0.0,77.0
1166,2013-05-10,USC00519397,0.0,77.0
1167,2013-05-11,USC00519397,0.0,76.0
1168,2013-05-12,USC00519397,0.0,75.0
1169,2013-05-13,USC00519397,0.0,77.0
1170,2013-05-14,USC00519397,0.0,78.0
1171,2013-05-15,USC00519397,0.0,77.0
1172,2013-05-16,USC00519397,0.0,77.0
1173,2013-05-17,USC00519397,0.0,77.0
1174,2013-05-18,USC00519397,0.02,78.0
1175,2013-05-19,USC00519397,0.04,73.0
1176,2013-05-20,USC00519397,0.03,74.0
1177,2013-05-21,USC00519397,0.0,71.0
1178,2013-05-22,USC00519397,0.0,78.0
1179,2013-05-23,USC00519397,0.0,79.0
1180,2013-05-24,USC00519397,0.0,79.0
1181,2013-05-25,USC00519397,0.0,77.0
1182,2013-05-26,USC00519397,0.0,77.0
1183,2013-05-27,USC00519397,0.0,78.0
1184,2013-05-28,USC00519397,0.04,77.0
1185,2013-05-29,USC00519397,0.0,78.0
1186,2013-05-30,USC00519397,0.03,77.0
1187,2013-05-31,USC00519397,0.0,79.0
1188,2013-06-01,USC00519397,0.01,79.0
1189,2013-06-02,USC00519397,0.0,78.0
1190,2013-06-03,USC00519397,0.0,79.0
1191,2013-06-04,USC00519397,0.0,78.0
1192,2013-06-05,USC00519397,0.0,78.0
1193,2013-06-06,USC00519397,0.0,79.0
1194,2013-06-07,USC00519397,0.0,77.0
1195,2013-06-08,USC00519397,0.0,77.0
1196,2013-06-09,USC00519397,0.0,77.0
1197,2013-06-10,USC00519397,0.0,77.0
1198,2013-06-11,USC00519397,0.0,77.0
1199,2013-06-12,USC00519397,0.0,78.0
1200,2013-06-13,USC00519397,0.0,77.0
1201,2013-06-14,USC00519397,0.37,76.0
1202,2013-06-15,USC00519397,0.0,78.0
1203,2013-06-16,USC00519397,0.0,78.0
1204,2013-06-17,USC00519397,0.0,77.0
1205,2013-06-18,USC00519397,0.01,78.0
1206,2013-06-19,USC00519397,0.0,78.0
1207,2013-06-20,USC00519397,0.04,73.0
1208,2013-06-21,USC00519397,0.12,76.0
